#No	Program	Categ	RoleCode	Mission	HSFID	Role	Name	Rank	Employer	Sponsor	ID	LDate	Duration	Segments
# Updated 2022 Jun 03 03:10:47
#
# Human Space Rides
#
   733	NASA	C	STS82/MS3	STS-82	H00209	Mission Specialist 3	Gregory J. Harbaugh, NASA	-	NASA	NASA	AS-00251	1997 Feb 11 0855:17	    9:23:37:09	-
   734	NASA	M	STS82/MS4	STS-82	H00209	Payload Commander/MS4	Mark C. Lee, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00222	1997 Feb 11 0855:17	    9:23:37:09	-
   735	NASA	C	STS82/MS5	STS-82	H00209	Mission Specialist 5	Steven L. Smith, NASA	-	NASA	NASA	AS-00323	1997 Feb 11 0855:17	    9:23:37:09	-
   736	NASA	M	STS83/CDR	STS-83	H00210	Commander	James D. Halsell, Jr., LtCol USAF, NASA	LtCol. USAF	USAF	NASA	AS-00317	1997 Apr  4 1920:32	    3:23:12:39	-
   737	NASA	M	STS83/PLT	STS-83	H00210	Pilot	Susan L. Still, Lt Cdr. USN, NASA	LtCdr. USN	USN	NASA	AS-00362	1997 Apr  4 1920:32	    3:23:12:39	-
   738	NASA	C	STS83/MS1	STS-83	H00210	Payload Commander/MS1	Janice Voss, Ph.D., NASA	-	NASA	NASA	AS-00302	1997 Apr  4 1920:32	    3:23:12:39	-
   739	NASA	C	STS83/MS2	STS-83	H00210	Mission Specialist 2	Michael L. Gernhardt, Ph.D, NASA	-	NASA	NASA	AS-00338	1997 Apr  4 1920:32	    3:23:12:39	-
   740	NASA	C	STS83/MS3	STS-83	H00210	Mission Specialist 3	Donald Thomas, Ph.D, NASA	-	NASA	NASA	AS-00319	1997 Apr  4 1920:32	    3:23:12:39	-
   741	NASA	C	STS83/PS1	STS-83	H00210	Payload Specialist 1	Roger K. Crouch, Ph.D, NASA	-	NASA	NASA	AS-00363	1997 Apr  4 1920:32	    3:23:12:39	-
   742	NASA	PG	STS83/PS2	STS-83	H00210	Payload Specialist 2	Gregory Linteris, Ph.D, NIST	-	NIST	NASA	AS-00364	1997 Apr  4 1920:32	    3:23:12:39	-
   743	NASA	M	STS84/CDR	STS-84	H00211	Commander	Charles J. Precourt, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00296	1997 May 15 0807:48	    9:05:19:56	-
   744	NASA	M	STS84/PLT	STS-84	H00211	Pilot	Eileen Collins, Lt Col USAF, NASA	Lt.Col USAF	USAF	NASA	AS-00328	1997 May 15 0807:48	    9:05:19:56	-
   745	NASA	M	STS84/MS1	STS-84	H00211	Mission Specialist 1	Jean-Francois Clervoy, ESA, Ing-chef DGA	Ing-chef DGA	DGA/ESA	ESA	AS-00326	1997 May 15 0807:48	    9:05:19:56	-
   746	NASA	M	STS84/MS2	STS-84	H00211	Mission Specialist 2	Carlos I. Noriega, Maj USMC, NASA	Maj. USMC	USMC	NASA	AS-00365	1997 May 15 0807:48	    9:05:19:56	-
   747	NASA	C	STS84/MS3	STS-84	H00211	Mission Specialist 3	Edward Tsang Lu, Ph.D., NASA	-	NASA	NASA	AS-00366	1997 May 15 0807:48	    9:05:19:56	-
   748	NASA	C	STS84/MS4	STS-84	H00211	Mission Specialist 4	Yelena Kondakova, RKA	-	RKKE	RKKE	AS-00324	1997 May 15 0807:48	    9:05:19:56	-
   749	NASA	C	STS84/MS5	STS-84	H00211	Mission Specialist 5	C. Michael Foale, Ph.D., NASA	-	NASA	NASA	AS-00275	1997 May 15 0807:48	  144:13:47:24	D7EO23/BI2,D7EO24/BI2,TM26:3/BI2,D7EO24/BI2,STS86:3/MS5
   750	NASA	M	STS94/CDR	STS-94	H00212	Commander	James D. Halsell, Jr., LtCol USAF, NASA	LtCol. USAF	USAF	NASA	AS-00317	1997 Jul  1 1802:00	   15:16:44:34	-
   751	NASA	M	STS94/PLT	STS-94	H00212	Pilot	Susan L. Still, Lt Cdr. USN, NASA	LtCdr. USN	USN	NASA	AS-00362	1997 Jul  1 1802:00	   15:16:44:34	-
   752	NASA	C	STS94/MS1	STS-94	H00212	Payload Commander/MS1	Janice Voss, Ph.D., NASA	-	NASA	NASA	AS-00302	1997 Jul  1 1802:00	   15:16:44:34	-
   753	NASA	C	STS94/MS2	STS-94	H00212	Mission Specialist 2	Michael L. Gernhardt, Ph.D, NASA	-	NASA	NASA	AS-00338	1997 Jul  1 1802:00	   15:16:44:34	-
   754	NASA	C	STS94/MS3	STS-94	H00212	Mission Specialist 3	Donald Thomas, Ph.D, NASA	-	NASA	NASA	AS-00319	1997 Jul  1 1802:00	   15:16:44:34	-
   755	NASA	C	STS94/PS1	STS-94	H00212	Payload Specialist 1	Roger K. Crouch, Ph.D, NASA	-	NASA	NASA	AS-00363	1997 Jul  1 1802:00	   15:16:44:34	-
   756	NASA	PG	STS94/PS2	STS-94	H00212	Payload Specialist 2	Gregory Linteris, Ph.D, NIST	-	NIST	NASA	AS-00364	1997 Jul  1 1802:00	   15:16:44:34	-
   757	RU	M	TM26/KDR	Soyuz TM-26	H00213	Komandir	Aleksandr Solov'yov, Pol. VVS	Pol. VVS	VVSR	TSPK	AS-00212	1997 Aug  5 1535:53	  197:17:34:37	D7EO24,TM26:3,D7EO24,TM26:5
   758	RU	C	TM26/BI	Soyuz TM-26	H00213	Bortinzhener	Pavel Vinogradov, RKA	-	RKKE	RKKE	AS-00367	1997 Aug  5 1535:53	  197:17:34:37	D7EO24,TM26:3,D7EO24,TM26:5
   759	NASA	M	STS85/CDR	STS-85	H00214	Commander	Curtis L. Brown, Jr., LtCol USAF, NASA	LtCol. USAF	USAF	NASA	AS-00286	1997 Aug  7 1441:00	   11:20:26:59	-
   760	NASA	M	STS85/PLT	STS-85	H00214	Pilot	Kent Rominger, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00339	1997 Aug  7 1441:00	   11:20:26:59	-
   761	NASA	C	STS85/MS1	STS-85	H00214	Payload Commander/MS1	N. Jan Davis, Ph.D, NASA	-	NASA	NASA	AS-00287	1997 Aug  7 1441:00	   11:20:26:59	-
   762	NASA	M	STS85/MS2	STS-85	H00214	Mission Specialist 2	Robert L. Curbeam, Jr., LtCdr USN, NASA	LtCdr. USN	USN	NASA	AS-00368	1997 Aug  7 1441:00	   11:20:26:59	-
   763	NASA	C	STS85/MS3	STS-85	H00214	Mission Specialist 3	Stephen K. Robinson, Ph.D., NASA	-	NASA	NASA	AS-00369	1997 Aug  7 1441:00	   11:20:26:59	-
   764	NASA	C	STS85/PS1	STS-85	H00214	Payload Specialist 1	Bjarni Tryggvason, CSA	-	CSA	CSA	AS-00370	1997 Aug  7 1441:00	   11:20:26:59	-
   765	NASA	M	STS86/CDR	STS-86	H00215	Commander	James D. Wetherbee, Capt USN, NASA	Capt. USN	USN	NASA	AS-00230	1997 Sep 26 0234:19	   10:19:20:53	-
   766	NASA	M	STS86/PLT	STS-86	H00215	Pilot	Michael Bloomfield, Maj USAF, NASA	Maj. USAF	USAF	NASA	AS-00371	1997 Sep 26 0234:19	   10:19:20:53	-
   767	NASA	M	STS86/MS1	STS-86	H00215	Mission Specialist 1	Vladimir G. Titov, Col VVS, RKA	Col. VVS	VVSR	TSPK	AS-00125	1997 Sep 26 0234:19	   10:19:20:53	-
   768	NASA	C	STS86/MS2	STS-86	H00215	Mission Specialist 2	Scott Parazynski, MD, NASA	-	NASA	NASA	AS-00327	1997 Sep 26 0234:19	   10:19:20:53	-
   769	NASA	M	STS86/MS3	STS-86	H00215	Mission Specialist 3	Jean-Loup Chretien, Brig-Gen, AAF, CNES	Brig-Gen. AAF	AAF	CNES	AS-00115	1997 Sep 26 0234:19	   10:19:20:53	-
   770	NASA	M	STS86/MS4	STS-86	H00215	Mission Specialist 4	Wendy B. Lawrence, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00331	1997 Sep 26 0234:19	   10:19:20:53	-
   771	NASA	C	STS86/MS5	STS-86	H00215	Mission Specialist 5	David A. Wolf, M.D., NASA	-	NASA	NASA	AS-00310	1997 Sep 26 0234:19	  127:20:00:51	D7EO24/BI2,STS89:3/MS5
   772	NASA	C	STS87/CDR	STS-87	H00216	Commander	Kevin Kregel, Col USAF ret, NASA.	Col. USAF (ret.)	NASA	NASA	AS-00334	1997 Nov 19 1946:00	   15:16:34:02	-
   773	NASA	M	STS87/PLT	STS-87	H00216	Pilot	Steven W. Lindsey, Maj USAF, NASA	Maj. USAF	USAF	NASA	AS-00372	1997 Nov 19 1946:00	   15:16:34:02	-
   774	NASA	C	STS87/MS1	STS-87	H00216	Mission Specialist 1	Kalpana Chawla, Ph.D., NASA	-	NASA	NASA	AS-00373	1997 Nov 19 1946:00	   15:16:34:02	-
   775	NASA	M	STS87/MS2	STS-87	H00216	Mission Specialist 2	Winston E. Scott, Capt USN, NASA	Capt. USN	USN	NASA	AS-00346	1997 Nov 19 1946:00	   15:16:34:02	-
   776	NASA	C	STS87/MS3	STS-87	H00216	Mission Specialist 3	Takao Doi, Ph.D., NASDA	-	NASDA	NASDA	AS-00374	1997 Nov 19 1946:00	   15:16:34:02	-
   777	NASA	M	STS87/PS1	STS-87	H00216	Payload Specialist	Leonid Kadenyuk, Pol. Ukrainian AF	Pol. UAF	PSUA/NKAU	NKAU	AS-00375	1997 Nov 19 1946:00	   15:16:34:02	-
   778	NASA	M	STS89/CDR	STS-89	H00217	Commander	Terrence W. Wilcutt, Lt Col USAF, NASA	Lt. Col USAF	USAF	NASA	AS-00322	1998 Jan 23 0248:15	    8:19:46:55	-
   779	NASA	M	STS89/PLT	STS-89	H00217	Pilot	Joe Frank Edwards, Jr., Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00376	1998 Jan 23 0248:15	    8:19:46:55	-
   780	NASA	M	STS89/MS1	STS-89	H00217	Mission Specialist 1	James F. Reilly, II., Ph.D., NASA	-	NASA	NASA	AS-00377	1998 Jan 23 0248:15	    8:19:46:55	-
   781	NASA	M	STS89/MS2	STS-89	H00217	Mission Specialist 2	Michael P. Anderson, Maj USAF, NASA	Maj. USAF	USAF	NASA	AS-00378	1998 Jan 23 0248:15	    8:19:46:55	-
   782	NASA	C	STS89/MS3	STS-89	H00217	Payload Commander/MS3	Bonnie J. Dunbar, Ph.D., NASA	-	NASA	NASA	AS-00194	1998 Jan 23 0248:15	    8:19:46:55	-
   783	NASA	M	STS89/MS4	STS-89	H00217	Mission Specialist 4	Salizhan S. Sharipov, Podpol. VVS	Podpol. VVS	VVSR	TSPK	AS-00379	1998 Jan 23 0248:15	    8:19:46:55	-
   784	NASA	C	STS89/MS5	STS-89	H00217	Mission Specialist 5	Andrew S.W. Thomas, Ph.D., NASA	-	NASA	NASA	AS-00353	1998 Jan 23 0248:15	  140:15:12:09	D7EO24/BI2,D7EO25/BI2,TM27:3/BI2,D7EO25:BI2,STS91:3/MS5
   785	RU	M	TM27/KDR	Soyuz TM-27	H00218	Komandir	Talgat Musabaev, Podpol. VVS	Podpol. VVS	VVSR	TSPK	AS-00316	1998 Jan 29 1633:42	  207:12:51:02	D7EO25,TM27:3,D7EO25,TM27:5
   786	RU	C	TM27/BI	Soyuz TM-27	H00218	Bortinzhener	Nikolai Budarin, RKA	-	RKKE	RKKE	AS-00333	1998 Jan 29 1633:42	  207:12:51:02	D7EO25,TM27:3,D7EO25,TM27:5
   787	RU	M	TM27/KI	Soyuz TM-27	H00218	Kosmonavt-issledovatel'	Leopold Eyharts, Lt-Col AAF	Lt-Col AAF	AAF	CNES	AS-00380	1998 Jan 29 1633:42	   20:16:36:48	D7EP15,TM26:5
   788	NASA	M	STS90/CDR	STS-90	H00219	Commander	Richard A. Searfoss, LtCol USAF, NASA	LtCol USAF	USAF	NASA	AS-00308	1998 Apr 17 1819:00	   15:21:49:59	-
   789	NASA	M	STS90/PLT	STS-90	H00219	Pilot	Scott D. Altman, LtCdr USN, NASA	LtCdr. USN	USN	NASA	AS-00381	1998 Apr 17 1819:00	   15:21:49:59	-
   790	NASA	C	STS90/MS1	STS-90	H00219	Payload Commander/MS1	Richard M. Linnehan, DVM, NASA	-	NASA	NASA	AS-00354	1998 Apr 17 1819:00	   15:21:49:59	-
   791	NASA	C	STS90/MS2	STS-90	H00219	Mission Specialist 2	Kathryn Hire, Cdr USN Ret, NASA	Cdr. USN (Ret.)	NASA	NASA	AS-00382	1998 Apr 17 1819:00	   15:21:49:59	-
   792	NASA	C	STS90/MS3	STS-90	H00219	Mission Specialist 3	Dafydd Rhys Williams, MD, CSA	-	CSA	CSA	AS-00383	1998 Apr 17 1819:00	   15:21:49:59	-
   793	NASA	PG	STS90/PS1	STS-90	H00219	Payload Specialist 1	Jay C. Buckey, MD, DHMC	-	DHMC	NASA	AS-00384	1998 Apr 17 1819:00	   15:21:49:59	-
   794	NASA	PG	STS90/PS2	STS-90	H00219	Payload Specialist 2	James A Pawelczyk, PhD, Penn State University.	-	PSU	NASA	AS-00385	1998 Apr 17 1819:00	   15:21:49:59	-
   795	NASA	M	STS91/CDR	STS-91	H00220	Commander	Charles J. Precourt, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00296	1998 Jun  2 2206:24	    9:19:54:00	-
   796	NASA	M	STS91/PLT	STS-91	H00220	Pilot	Dominic L. Gorie, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00386	1998 Jun  2 2206:24	    9:19:54:00	-
   797	NASA	C	STS91/MS1	STS-91	H00220	Payload Commander/MS1	Franklin Chang-Diaz, Ph.D., NASA	-	NASA	NASA	AS-00204	1998 Jun  2 2206:24	    9:19:54:00	-
   798	NASA	M	STS91/MS2	STS-91	H00220	Mission Specialist 2	Wendy B. Lawrence, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00331	1998 Jun  2 2206:24	    9:19:54:00	-
   799	NASA	C	STS91/MS3	STS-91	H00220	Mission Specialist 3	Janet Kavandi, Ph.D., NASA	-	NASA	NASA	AS-00387	1998 Jun  2 2206:24	    9:19:54:00	-
   800	NASA	C	STS91/MS4	STS-91	H00220	Mission Specialist 4	Valeriy Ryumin, Energiya	-	RKKE	RKKE	AS-00092	1998 Jun  2 2206:24	    9:19:54:00	-
   801	RU	M	TM28/KDR	Soyuz TM-28	H00221	Komandir	Gennadiy Padalka Podpol VVS	Podpol. VVS	VVSR	TSPK	AS-00388	1998 Aug 13 0943:11	  198:16:31:19	D7EO26,TM28:3,D7EO26,TM28:5,D7EO26,TM28:7
   802	RU	C	TM28/BI	Soyuz TM-28	H00221	Bortinzhener	Sergei Vasil'evich Avdeev	-	RKKE	RKKE	AS-00281	1998 Aug 13 0943:11	  379:14:51:09	D7EO26,TM28:3,D7EO26,TM28:5,D7EO26,D7EO27,TM29:3
   803	RU	C	TM28/KI	Soyuz TM-28	H00221	Kosmonavt-issledovatel'	Yuriy Baturin, J.D., Russian National Defense Council	-	TSPK	TSPK	AS-00389	1998 Aug 13 0943:11	   11:19:41:33	D7EP16,TM27:5
   804	NASA	M	STS95/CDR	STS-95	H00222	Commander	Curtis L. Brown, Jr, LtCol USAF, NASA	LtCol USAF	USAF	NASA	AS-00286	1998 Oct 29 1919:34	    8:21:43:56	-
   805	NASA	M	STS95/PLT	STS-95	H00222	Pilot	Steven W. Lindsey, LtCol USAF, NASA	LtCol USAF	USAF	NASA	AS-00372	1998 Oct 29 1919:34	    8:21:43:56	-
   806	NASA	C	STS95/MS1	STS-95	H00222	Payload Commander/MS1	Stephen K. Robinson, PhD, NASA	-	NASA	NASA	AS-00369	1998 Oct 29 1919:34	    8:21:43:56	-
   807	NASA	C	STS95/MS2	STS-95	H00222	Mission Specialist 2	Scott Parazynski, NASA	-	NASA	NASA	AS-00327	1998 Oct 29 1919:34	    8:21:43:56	-
   808	NASA	C	STS95/MS3	STS-95	H00222	Mission Specialist 3	Pedro Duque, ESA	-	ESA	ESA	AS-00390	1998 Oct 29 1919:34	    8:21:43:56	-
   809	NASA	C	STS95/PS1	STS-95	H00222	Payload Specialist 1	Chiaki Mukai, MD, PhD, NASDA	-	NASDA	NASDA	AS-00320	1998 Oct 29 1919:34	    8:21:43:56	-
   810	NASA	C	STS95/PS2	STS-95	H00222	Payload Specialist 2	John Glenn, US Sen. (D-Oh), Col USMC(Ret).	Col. USMC (Ret.)	USSEN	NASA	AS-00005	1998 Oct 29 1919:34	    8:21:43:56	-
   811	NASA	M	STS88/CDR	STS-88	H00223	Commander	Robert D. Cabana, Col. USMC, NASA	Col. USMC	USMC	NASA	AS-00237	1998 Dec  4 0835:34	   11:19:17:55	-
   812	NASA	M	STS88/PLT	STS-88	H00223	Pilot	Frederick Sturckow, Maj. USMC, NASA	Maj. USMC	USMC	NASA	AS-00391	1998 Dec  4 0835:34	   11:19:17:55	-
   813	NASA	M	STS88/MS1	STS-88	H00223	Mission Specialist 1	Jerry Ross, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00199	1998 Dec  4 0835:34	   11:19:17:55	-
   814	NASA	M	STS88/MS2	STS-88	H00223	Mission Specialist 2	Nancy Currie, Maj USA, NASA	Maj. USA	USA	NASA	AS-00300	1998 Dec  4 0835:34	   11:19:17:55	-
   815	NASA	C	STS88/MS3	STS-88	H00223	Mission Specialist 3	James Newman, Ph.D.	-	NASA	NASA	AS-00305	1998 Dec  4 0835:34	   11:19:17:55	-
   816	NASA	C	STS88/MS4	STS-88	H00223	Mission Specialist 4	Sergei Krikalev, RKA	-	RKKE	RKKE	AS-00216	1998 Dec  4 0835:34	   11:19:17:55	-
   817	RU	M	TM29/KDR	Soyuz TM-29	H00224	Komandir	Viktor Afanas'ev, Pol. VVS	Pol. VVS	VVSR	TSPK	AS-00245	1999 Feb 20 0418:01	  188:20:16:19	D7EO27,TM29:3
   818	RU	M	TM29/KI1	Soyuz TM-29	H00224	Kosmonavt-issledovatel'-1	Jean-Pierre Haignere, Brig-Gen. AAF	Brig-Gen AAF	AAF	CNES	AS-00304	1999 Feb 20 0418:01	  188:20:16:19	D7EP17,TM29:3
   819	RU	M	TM29/KI2	Soyuz TM-29	H00224	Kosmonavt-issledovatel'-2	Ivan Bella, Lt-Col. Slovak AF	Lt-Col Slovak AF	SLAF	TSPK	AS-00392	1999 Feb 20 0418:01	    7:21:56:29	D7EP18,TM28:7
   820	NASA	M	STS96/CDR	STS-96	H00225	Commander	Kent V. Rominger, Cdr USN, NASA	Cdr USN	USN	NASA	AS-00339	1999 May 27 1049:42	    9:19:13:03	-
   821	NASA	M	STS96/PLT	STS-96	H00225	Pilot	Rick D. Husband, LtCol USAF, NASA	LtCol. USAF	USAF	NASA	AS-00393	1999 May 27 1049:42	    9:19:13:03	-
   822	NASA	C	STS96/MS1	STS-96	H00225	Mission Specialist 1	Tamara E. Jernigan, PhD	-	NASA	NASA	AS-00258	1999 May 27 1049:42	    9:19:13:03	-
   823	NASA	C	STS96/MS2	STS-96	H00225	Mission Specialist 2	Ellen Ochoa, PhD	-	NASA	NASA	AS-00295	1999 May 27 1049:42	    9:19:13:03	-
   824	NASA	C	STS96/MS3	STS-96	H00225	Mission Specialist 3	Daniel T. Barry, MD, PhD	-	NASA	NASA	AS-00348	1999 May 27 1049:42	    9:19:13:03	-
   825	NASA	C	STS96/MS4	STS-96	H00225	Mission Specialist 4	Julie Payette, CSA	-	CSA	CSA	AS-00394	1999 May 27 1049:42	    9:19:13:03	-
   826	NASA	M	STS96/MS5	STS-96	H00225	Mission Specialist 5	Valeriy Ivanovich Tokarev, Pol. VVS	Pol. VVS	VVSR	TSPK	AS-00395	1999 May 27 1049:42	    9:19:13:03	-
   827	NASA	M	STS93/CDR	STS-93	H00226	Commander	Eileen Collins, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00328	1999 Jul 23 0431:00	    4:22:49:36	-
   828	NASA	M	STS93/PLT	STS-93	H00226	Pilot	Jeff Ashby, Capt USN, NASA	Capt. USN	USN	NASA	AS-00396	1999 Jul 23 0431:00	    4:22:49:36	-
   829	NASA	M	STS93/MS1	STS-93	H00226	Mission Specialist 1	Catherine Coleman, LtCol USAF, NASA	Lt.Col USAF	USAF	NASA	AS-00340	1999 Jul 23 0431:00	    4:22:49:36	-
   830	NASA	C	STS93/MS2	STS-93	H00226	Mission Specialist 2	Steven A. Hawley, Ph.D., NASA	-	NASA	NASA	AS-00153	1999 Jul 23 0431:00	    4:22:49:36	-
   831	NASA	C	STS93/MS3	STS-93	H00226	Mission Specialist 3	Michel Tognini, Col. AAF	Col. AAF	AAF	CNES	AS-00282	1999 Jul 23 0431:00	    4:22:49:36	-
   832	NASA	M	STS103/CDR	STS-103	H00227	Commander	Curtis L. Brown, LtCol USAF, NASA	Lt Col. USAF	USAF	NASA	AS-00286	1999 Dec 20 0050:00	    7:23:10:47	-
   833	NASA	M	STS103/PLT	STS-103	H00227	Pilot	Scott J Kelly, LtCdr USN, NASA	Lt Cdr. USN	USN	NASA	AS-00397	1999 Dec 20 0050:00	    7:23:10:47	-
   834	NASA	C	STS103/MS1	STS-103	H00227	Payload Commander/MS1	Steven L. Smith, NASA	-	NASA	NASA	AS-00323	1999 Dec 20 0050:00	    7:23:10:47	-
   835	NASA	M	STS103/MS2	STS-103	H00227	Mission Specialist 2	Jean-Francois Clervoy, ESA, Ing-chef DGA	Ing-chef DGA	DGA/ESA	ESA	AS-00326	1999 Dec 20 0050:00	    7:23:10:47	-
   836	NASA	C	STS103/MS3	STS-103	H00227	Mission Specialist 3	John M. Grunsfeld, Ph.D., NASA	-	NASA	NASA	AS-00330	1999 Dec 20 0050:00	    7:23:10:47	-
   837	NASA	C	STS103/MS4	STS-103	H00227	Mission Specialist 4	C. Michael Foale, Ph.D., NASA	-	NASA	NASA	AS-00275	1999 Dec 20 0050:00	    7:23:10:47	-
   838	NASA	C	STS103/MS5	STS-103	H00227	Mission Specialist 5	Claude Nicollier, Ph.D.,ESA A	-	ESA	ESA	AS-00284	1999 Dec 20 0050:00	    7:23:10:47	-
   839	NASA	C	STS99/CDR	STS-99	H00228	Commander	Kevin Kregel, Col USAF Ret., NASA	Col. USAF (ret.)	NASA	NASA	AS-00334	2000 Feb 11 1743:40	   11:05:38:44	-
   840	NASA	M	STS99/PLT	STS-99	H00228	Pilot	Dom Gorie, Capt USN, NASA	Capt. USN	USN	NASA	AS-00386	2000 Feb 11 1743:40	   11:05:38:44	-
   841	NASA	C	STS99/MS1	STS-99	H00228	Mission Specialist 1	Gerhard P.J. Thiele, Ph.D., ESA	-	ESA	ESA	AS-00398	2000 Feb 11 1743:40	   11:05:38:44	-
   842	NASA	C	STS99/MS2	STS-99	H00228	Mission Specialist 2	Janet Kavandi, Ph.D., NASA	-	NASA	NASA	AS-00387	2000 Feb 11 1743:40	   11:05:38:44	-
   843	NASA	C	STS99/MS3	STS-99	H00228	Mission Specialist 3	Janice Voss, Ph.D., NASA	-	NASA	NASA	AS-00302	2000 Feb 11 1743:40	   11:05:38:44	-
   844	NASA	C	STS99/MS4	STS-99	H00228	Mission Specialist 4	Mamoru Mohri, Ph.D., NASDA	-	NASDA	NASDA	AS-00289	2000 Feb 11 1743:40	   11:05:38:44	-
   845	RU	M	TM30/KDR	Soyuz TM-30	H00229	Komandir	Sergey Zalyotin, Podpol. VVS	Podpol. VVS	VVSR	TSPK	AS-00399	2000 Apr  4 0501:29	   72:19:42:16	D7EO28,TM30:3
   846	RU	C	TM30/BI	Soyuz TM-30	H00229	Bortinzhener	Aleksandr Kaleri, Rosaviakosmos	-	RKKE	RKKE	AS-00272	2000 Apr  4 0501:29	   72:19:42:16	D7EO28,TM30:3
   847	NASA	M	STS101/CDR	STS-101	H00230	Commander	James D. Halsell, Jr, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00317	2000 May 19 1011:10	    9:20:09:09	-
   848	NASA	M	STS101/PLT	STS-101	H00230	Pilot	Scott J Horowitz, PhD, LtCol USAF, NASA	Lt.Col. USAF	USAF	NASA	AS-00350	2000 May 19 1011:10	    9:20:09:09	-
   849	NASA	C	STS101/MS1	STS-101	H00230	Mission Specialist 1	Mary Ellen Weber, PhD, NASA	-	NASA	NASA	AS-00335	2000 May 19 1011:10	    9:20:09:09	-
   850	NASA	M	STS101/MS2	STS-101	H00230	Mission Specialist 2	Jeffrey N Williams, LtCol, USA, NASA	Lt.Col. USA	USA	NASA	AS-00400	2000 May 19 1011:10	    9:20:09:09	-
   851	NASA	M	STS101/MS3	STS-101	H00230	Mission Specialist 3	James Voss, Col USA, ret., NASA	Col. USA (ret.)	NASA	NASA	AS-00266	2000 May 19 1011:10	    9:20:09:09	-
   852	NASA	M	STS101/MS4	STS-101	H00230	Mission Specialist 4	Susan J. Helms, Lt Col USAF, NASA	Lt.Col. USAF	USAF	NASA	AS-00292	2000 May 19 1011:10	    9:20:09:09	-
   853	NASA	C	STS101/MS5	STS-101	H00230	Mission Specialist 5	Yuriy Usachyov, Rosaviakosmos	-	RKKE	RKKE	AS-00312	2000 May 19 1011:10	    9:20:09:09	-
   854	NASA	M	STS106/CDR	STS-106	H00231	Commander	Terrence W. Wilcutt, Col USMC, NASA	Col. USMC	USMC	NASA	AS-00322	2000 Sep  8 1245:47	   11:19:10:57	-
   855	NASA	M	STS106/PLT	STS-106	H00231	Pilot	Scott Altman, Cmdr USN, NASA	Cdr. USN	USN	NASA	AS-00381	2000 Sep  8 1245:47	   11:19:10:57	-
   856	NASA	C	STS106/MS1	STS-106	H00231	Mission Specialist	Edward Tsang Lu, PhD, NASA	-	NASA	NASA	AS-00366	2000 Sep  8 1245:47	   11:19:10:57	-
   857	NASA	C	STS106/MS2	STS-106	H00231	Mission Specialist	Richard Mastracchio, NASA	-	NASA	NASA	AS-00401	2000 Sep  8 1245:47	   11:19:10:57	-
   858	NASA	M	STS106/MS3	STS-106	H00231	Mission Specialist	Daniel Burbank, LtCdr USCG, NASA	LtCdr. USCG	USCG	NASA	AS-00402	2000 Sep  8 1245:47	   11:19:10:57	-
   859	NASA	M	STS106/MS4	STS-106	H00231	Mission Specialist	Yuriy Ivanovich Malenchenko, Pol. VVS	Pol. VVS	VVSR	TSPK	AS-00315	2000 Sep  8 1245:47	   11:19:10:57	-
   860	NASA	C	STS106/MS5	STS-106	H00231	Mission Specialist	Boris W. Morukov, MD, Ph.D., IMBP	-	IMBP	IMBP	AS-00403	2000 Sep  8 1245:47	   11:19:10:57	-
   861	NASA	M	STS92/CDR	STS-92	H00232	Commander	Brian Duffy, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00274	2000 Oct 11 2317:00	   12:21:42:41	-
   862	NASA	M	STS92/PLT	STS-92	H00232	Pilot	Pamela Ann Melroy, Maj USAF, NASA	Maj. USAF	USAF	NASA	AS-00404	2000 Oct 11 2317:00	   12:21:42:41	-
   863	NASA	C	STS92/MS1	STS-92	H00232	Mission Specialist 1	Leroy Chiao, PhD, NASA	-	NASA	NASA	AS-00318	2000 Oct 11 2317:00	   12:21:42:41	-
   864	NASA	M	STS92/MS2	STS-92	H00232	Mission Specialist 2	William S McArthur, Jr. Col USA, NASA	Col. USA	USA	NASA	AS-00309	2000 Oct 11 2317:00	   12:21:42:41	-
   865	NASA	C	STS92/MS3	STS-92	H00232	Mission Specialist 3	Peter J.K. 'Jeff' Wisoff, PhD, NASA	-	NASA	NASA	AS-00301	2000 Oct 11 2317:00	   12:21:42:41	-
   866	NASA	M	STS92/MS4	STS-92	H00232	Mission Specialist 4	Michael Lopez-Alegria, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00341	2000 Oct 11 2317:00	   12:21:42:41	-
   867	NASA	C	STS92/MS5	STS-92	H00232	Mission Specialist 5	Koichi Wakata, NASDA	-	NASDA	NASDA	AS-00347	2000 Oct 11 2317:00	   12:21:42:41	-
